restaurant_id,name,address,category,city,country,postalCode,state,status,expected_prep_time,max_delivery_radius,is_delivery,is_pickup,first_order_date
40778,McDonald's,18320 SE Stark St,Fast Food Restaurant Rockwood,Portland,US,97233,OR,ACTIVE,38,11,Yes,Yes,11/23/2021
40779,McDonald's,2501 Thompson Bridge Rd,Fast Food,Gainesville,US,30501,GA,ACTIVE,35,5,Yes,Yes,7/18/2021
40780,McDonald's,3330 NE 82nd Ave,Fast Food Restaurants,Portland,US,97220,OR,ACTIVE,32,14,Yes,Yes,11/29/2021
40781,McDonald's,7370 Spout Springs Rd,Fast Food Restaurant,Flowery Branch,US,30542,GA,ACTIVE,20,14,Yes,Yes,5/11/2021
40782,McDonald's,12005 N Center Ave,Fast Food Restaurant Hayden Island,Portland,US,97217,OR,ACTIVE,21,11,Yes,Yes,12/14/2021
40783,McDonald's,143 Ocilla Hwy,Fast Food Restaurants,Fitzgerald,US,31750,GA,DELETED,35,6,Yes,Yes,12/17/2021
40784,McDonald's,300 Elbert St,Fast Food Restaurants,Elberton,US,30635,GA,ACTIVE,35,8,Yes,Yes,10/21/2021
40785,McDonald's,8011 NE M L King Blvd,Fast Food Restaurant,Portland,US,97211,OR,ACTIVE,32,8,Yes,Yes,6/29/2021
40786,McDonald's,10970 SE Oak St,Fast Food,Portland,US,97222,OR,ACTIVE,31,11,Yes,Yes,3/6/2021
40787,McDonald's,1035 SW 6th Ave,Fast Food Restaurants,Portland,US,97204,OR,ACTIVE,20,5,Yes,Yes,8/26/2021
40788,McDonald's,1831 W Burnside St,Fast Food Restaurants,Portland,US,97209,OR,ACTIVE,24,5,Yes,Yes,12/31/2021
40789,McDonald's,5220 Buford Hwy NE,Fast Food Restaurants,Atlanta,US,30340,GA,ACTIVE,23,9,Yes,Yes,3/20/2021
40790,McDonald's,7487 N Ida Ave,Fast Food Restaurant,Portland,US,97203,OR,ACTIVE,26,5,Yes,Yes,10/25/2021
40791,McDonald's,1850 SW 6th Ave,Fast Food Restaurant,Portland,US,97201,OR,ACTIVE,30,10,Yes,Yes,10/9/2021
40792,McDonald's,2875 SE Powell Blvd,Fast Food Restaurant,Portland,US,97202,OR,ACTIVE,26,8,Yes,Yes,3/27/2021
40793,McDonald's,9502 Highway 5,Fast Food Restaurant,Douglasville,US,30135,GA,ACTIVE,37,7,Yes,Yes,1/8/2021
40794,McDonald's,943 Maddox Dr,Fast Food Restaurant,Ellijay,US,30540,GA,ACTIVE,27,9,Yes,Yes,7/19/2021
40795,McDonald's,2010 Clackamette Dr,Fast Food Restaurant,Oregon City,US,97045,OR,DELETED,24,15,Yes,Yes,2/7/2021
40796,McDonald's,900 Southgate,Fast Food,Pendleton,US,97801,OR,ACTIVE,33,14,Yes,Yes,11/15/2021
40797,McDonald's,830 Commerce Dr,Fast food restaurants,Decatur,US,30030,GA,ACTIVE,39,14,Yes,Yes,1/4/2021
40798,McDonald's,2726 Chapel Hill Rd,Fast Food Restaurant,Douglasville,US,30135,GA,ACTIVE,29,12,Yes,Yes,8/20/2021
40799,McDonald's,1450 Molalla Ave,Fast Food Restaurants,Oregon City,US,97045,OR,ACTIVE,32,10,Yes,Yes,1/17/2021
40800,McDonald's,1690 E Idaho Ave,Fast Food,Ontario,US,97914,OR,ACTIVE,40,15,Yes,Yes,10/8/2021
40801,McDonald's,1690 E Idaho Ave,Fast Food Restaurants,Ontario,US,97914,OR,ACTIVE,22,13,Yes,Yes,2/28/2021
40802,Arby's,1305 Tuskawilla Rd,Fast Food Restaurant,Winter Springs,US,32708,FL,ACTIVE,28,14,Yes,Yes,4/19/2021
40803,McDonald's,47567 Highway 58,Fast Food Restaurants,Oakridge,US,97463,OR,ACTIVE,26,15,Yes,Yes,5/1/2021
40804,McDonald's,1300 N Coast Hwy,Fast Food Restaurant,Newport,US,97365,OR,ACTIVE,40,12,Yes,Yes,9/19/2021
40805,McDonald's,142 Carbondale Rd SW,Fast Food,Dalton,US,30721,GA,ACTIVE,33,5,Yes,Yes,5/12/2021
40806,McDonald's,142 Carbondale Rd SW,Fast Food Restaurant and Burger Joint,Dalton,US,30721,GA,ACTIVE,30,14,Yes,Yes,7/20/2021
40807,McDonald's,3036 Villa Rica Hwy,Fast Food Restaurant and Burger Joint,Dallas,US,30157,GA,ACTIVE,23,11,Yes,Yes,1/29/2021
40808,McDonald's,3611 Crater Lake Hwy,Fast Food,Medford,US,97504,OR,ACTIVE,34,13,Yes,Yes,2/26/2021
40809,Auntie Anne's Pretzels,345 Spotsylvania Mall,Bakery & Pastries / American / Fast Food,Fredericksburg,US,22407,VA,ACTIVE,40,14,Yes,Yes,9/15/2021
40810,McDonald's,660 Atlanta Rd,Fast Food Restaurant,Cumming,US,30040,GA,ACTIVE,25,15,Yes,Yes,7/24/2021
40811,Auntie Anne's Pretzels,3111 S 31st St,Bakery & Pastries / American / Fast Food,Temple,US,76502,TX,ACTIVE,32,12,Yes,Yes,10/21/2021
40812,McDonald's,1140 Biddle Rd,Fast Food Restaurants,Medford,US,97504,OR,ACTIVE,20,6,Yes,Yes,8/16/2021
40813,McDonald's,100 16th St SE,Fast Food Restaurant,Long Beach,US,98631,WA,ACTIVE,38,11,Yes,Yes,2/4/2021
40814,McDonald's,2080 Crowell Rd N,Fast Food Restaurant,Covington,US,30014,GA,DELETED,25,6,Yes,Yes,6/9/2021
40815,Subway,104 W Nashville Dr,Sandwich Place and Fast Food Restaurant,Nashville,US,27856,NC,ACTIVE,30,12,Yes,Yes,2/8/2021
40816,Subway,2443 W Nc 10 Hwy,Fast Food Restaurants,Newton,US,28658,NC,DELETED,31,5,Yes,Yes,5/14/2021
40817,McDonald's,2320 Salem Rd SE,Fast Food Restaurant,Conyers,US,30013,GA,ACTIVE,33,12,Yes,Yes,1/4/2021
40818,McDonald's,2320 Salem Rd SE,Fast Food Restaurants,Conyers,US,30013,GA,ACTIVE,33,9,Yes,Yes,9/16/2021
40819,Subway,1408 Edgewood Dr,Fast Food Restaurants,Mount Airy,US,27030,NC,ACTIVE,37,10,Yes,Yes,11/5/2021
40820,Subway,336 Williamson Rd,Fast Food Restaurant,Mooresville,US,28117,NC,ACTIVE,23,13,Yes,Yes,10/17/2021
40821,Subway,1255 Burkemont Ave,Fast Food Restaurants,Morganton,US,28655,NC,ACTIVE,34,8,Yes,Yes,12/22/2021
40822,McDonald's,1619 Bradley Park Dr,Fast Food Restaurant,Columbus,US,31904,GA,ACTIVE,36,14,Yes,Yes,3/3/2021
40823,McDonald's,1619 Bradley Park Dr,Fast Food Restaurants,Columbus,US,31904,GA,ACTIVE,28,10,Yes,Yes,10/5/2021
40824,Subway,4153 W Vernon Ave,Fast Food Restaurant,Kinston,US,28504,NC,ACTIVE,28,6,Yes,Yes,1/17/2021
40825,McDonald's,1130 West Ave,Fast Food Restaurant,Cartersville,US,30120,GA,ACTIVE,24,7,Yes,Yes,2/18/2021
40826,McDonald's,1175 Bankhead Hwy,Fast Food Restaurants,Carrollton,US,30116,GA,ACTIVE,30,9,Yes,Yes,10/8/2021
40827,McDonald's,1175 Bankhead Hwy,Fast Food Restaurant,Carrollton,US,30116,GA,ACTIVE,35,14,Yes,Yes,8/18/2021
40828,Back Yard Burgers,4600 Opa Locka Ln,Fast Food Restaurants,Destin,US,32541,FL,ACTIVE,36,8,Yes,Yes,9/20/2021
40829,McDonald's,1350 E Woodrow Wilson Ave,Fast Food Restaurants,Jackson,US,39216,MS,ACTIVE,40,10,Yes,Yes,12/11/2021
40830,McDonald's,1033 Kingold Blvd,Fast Food Restaurants,Snow Hill,US,28580,NC,ACTIVE,26,8,Yes,Yes,1/18/2021
40831,Arby's,1238 N Ferdon Blvd Ste A,Fast Food Restaurants,Crestview,US,32536,FL,ACTIVE,20,6,Yes,Yes,4/14/2021
40832,Subway,1442 S Bristol St,Fast Food,Santa Ana,US,92704,CA,DELETED,26,5,Yes,Yes,12/13/2021
40833,Subway,3827 S Bristol St,Fast Food,Santa Ana,US,92704,CA,ACTIVE,37,11,Yes,Yes,2/15/2021
40834,Subway,2403 N Tustin Ave,Fast Food,Santa Ana,US,92705,CA,ACTIVE,24,13,Yes,Yes,4/25/2021
40835,McDonald's,10100 Leesville Rd,Fast Food Restaurant,Raleigh,US,27613,NC,ACTIVE,28,14,Yes,Yes,1/9/2021
40836,McDonald's,103 Centennial Dr,Fast Food Restaurants,Livingston,US,59047,MT,ACTIVE,34,15,Yes,Yes,5/29/2021
40837,McDonald's,133 N Interchange,Fast Food Restaurant,Deer Lodge,US,59722,MT,ACTIVE,25,13,Yes,Yes,8/2/2021
40838,McDonald's,133 N Interchange,Fast Food Restaurants,Deer Lodge,US,59722,MT,ACTIVE,21,13,Yes,Yes,2/1/2021
40839,McDonald's,133 N Interchange,Fast Food,Deer Lodge,US,59722,MT,ACTIVE,28,13,Yes,Yes,3/19/2021
40840,McDonald's,1321 N Road St,Fast Food Restaurants,Elizabeth City,US,27909,NC,DELETED,38,11,Yes,Yes,6/28/2021
40841,McDonald's,107 Gateway Blvd,Fast Food,Mooresville,US,28117,NC,ACTIVE,40,9,Yes,Yes,2/26/2021
40842,Bob Evans,2951 S Highway 27,Fast Food Restaurants,Clermont,US,34711,FL,ACTIVE,22,9,Yes,Yes,7/31/2021
40843,McDonald's,1209 N Brightleaf Blvd,Fast Food Restaurant,Smithfield,US,27577,NC,ACTIVE,26,8,Yes,Yes,2/21/2021
40844,McDonald's,1201 W Sugar Creek Rd,Fast Food Restaurant,Charlotte,US,28213,NC,ACTIVE,39,7,Yes,Yes,11/13/2021
40845,McDonald's,110 Morganton Blvd SW,Fast Food Restaurant,Lenoir,US,28645,NC,ACTIVE,30,9,Yes,Yes,9/30/2021
40846,McDonald's,11401 Highway 49,Fast Food Restaurant,Gulfport,US,39503,MS,ACTIVE,27,7,Yes,Yes,12/11/2021
40847,Hardee's,58 Highway 64 W,Fast food restaurants,Hayesville,US,28904,NC,ACTIVE,21,9,Yes,Yes,7/29/2021
40848,McDonald's,1035 N Wendover Rd,Fast Food Restaurant,Charlotte,US,28211,NC,DELETED,28,12,Yes,Yes,11/5/2021
40849,Hardee's,1901 S York Rd,Fast food restaurants,Gastonia,US,28052,NC,ACTIVE,22,10,Yes,Yes,8/24/2021
40850,McDonald's,1010 N State St,Fast Food Restaurant,Jackson,US,39202,MS,ACTIVE,29,12,Yes,Yes,9/26/2021
40851,Hardee's,262 W Kings Hwy,Fast Food Restaurant,Eden,US,27288,NC,ACTIVE,39,12,Yes,Yes,9/20/2021
40852,McDonald's,1000 High Point St,Fast Food Restaurants,Randleman,US,27317,NC,ACTIVE,30,14,Yes,Yes,6/28/2021
40853,Hardee's,609 Conover Blvd W,Fast Food Restaurant,Conover,US,28613,NC,ACTIVE,33,15,Yes,Yes,6/30/2021
40854,Hardee's,6116 Farrington Rd,Fast Food Restaurant and Burger Joint,Chapel Hill,US,27517,NC,ACTIVE,37,12,Yes,Yes,8/15/2021
40855,Hardee's,1018 Monroe St,Fast Food Restaurant,Carthage,US,28327,NC,ACTIVE,30,13,Yes,Yes,10/17/2021
40856,McDonald's,1500 Western Blvd,Fast Food Restaurants,Tarboro,US,27886,NC,ACTIVE,38,11,Yes,Yes,4/8/2021
40857,Hardee's,1211 N Main St,Burger Joint and Fast Food Restaurant,Bladenboro,US,28320,NC,ACTIVE,24,8,Yes,Yes,9/10/2021
40858,Hardee's,899 Pinehurst Ave,Fast Food Restaurant,Carthage,US,28327,NC,ACTIVE,34,6,Yes,Yes,8/10/2021
40859,McDonald's,1315 Monmouth St,Fast Food Restaurant,Independence,US,97351,OR,ACTIVE,25,7,Yes,Yes,9/17/2021
40860,McDonald's,2101 Cascade Ave,Fast Food Restaurants,Hood River,US,97031,OR,ACTIVE,25,9,Yes,Yes,1/6/2021
40861,McDonald's,1049 E Marina Way,Fast Food Restaurant,Hood River,US,97031,OR,ACTIVE,37,5,Yes,Yes,11/14/2021
40862,McDonald's,900 SW Highland Dr,Fast Food Restaurant Gresham-Centennial,Gresham,US,97080,OR,ACTIVE,26,12,Yes,Yes,4/12/2021
40863,McDonald's,4706 Portland Rd NE,Fast Food Restaurants,Salem,US,97305,OR,DELETED,24,7,Yes,Yes,11/23/2021
40864,Whataburger,1701 S Beckley Rd,Fast Food Restaurants,Red Oak,US,75154,TX,ACTIVE,36,9,Yes,Yes,6/25/2021
40865,McDonald's,820 E Berkeley St,Fast Food,Gladstone,US,97027,OR,ACTIVE,22,13,Yes,Yes,4/23/2021
40866,McDonald's,204 NE Beacon Dr,Fast Food,Grants Pass,US,97526,OR,ACTIVE,26,10,Yes,Yes,3/25/2021
40867,Arby's,27900 Orchard Lake Rd,Fast Food Restaurant,Farmington,US,48334,MI,ACTIVE,24,15,Yes,Yes,9/29/2021
40868,Chick-fil-A,4239 Winterville Pkwy,Fast Food Restaurants,Winterville,US,28590,NC,ACTIVE,34,10,Yes,Yes,3/3/2021
40869,McDonald's,2060 Highway 101,Fast Food Restaurant,Florence,US,97439,OR,ACTIVE,36,11,Yes,Yes,2/13/2021
40870,Krystal,3909 Bloomfield Rd,"Fast Food Restaurant, Burger Joint, and Restaurant",Macon,US,31206,GA,ACTIVE,29,8,Yes,Yes,9/29/2021
40871,Krystal,1140 Gray Hwy,Fast Food Restaurant,Macon,US,31211,GA,ACTIVE,37,15,Yes,Yes,9/1/2021
40872,McDonald's,3555 W 11th Ave,Fast Food Restaurants,Eugene,US,97402,OR,ACTIVE,32,13,Yes,Yes,5/18/2021
40873,McDonald's,55 River Ave,Fast Food Restaurant,Eugene,US,97404,OR,ACTIVE,35,6,Yes,Yes,5/18/2021
40874,Krystal,1266 Lakes Blvd,Fast Food,Lake Park,US,31636,GA,ACTIVE,36,7,Yes,Yes,1/9/2021
40875,Chick-fil-A,6108C Arlington Blvd,Fast Food Restaurant,Falls Church,US,22044,VA,DELETED,36,14,Yes,Yes,4/15/2021
40876,Chick-fil-A,6108C Arlington Blvd,Fast Food Restaurants,Falls Church,US,22044,VA,ACTIVE,29,5,Yes,Yes,4/1/2021
40877,McDonald's,300 NW 3rd St,Fast food restaurants,Corvallis,US,97330,OR,ACTIVE,23,15,Yes,Yes,5/2/2021
40878,McDonald's,772 S Broadway,Fast Food,Coos Bay,US,97420,OR,ACTIVE,32,14,Yes,Yes,8/7/2021
40879,Krystal,1855 Candler Rd,Fast Food Restaurant,Decatur,US,30032,GA,ACTIVE,30,7,Yes,Yes,11/11/2021
40880,Krystal,560 Atlanta Road,Fast Food,Cumming,US,30040,GA,ACTIVE,23,12,Yes,Yes,5/20/2021
40881,Chick-Fil-A,6240 E Broad St,Fast Food Restaurants,Columbus,US,43213,OH,ACTIVE,32,12,Yes,Yes,4/19/2021
40882,McDonald's,220 SW Century Dr,Fast Food,Bend,US,97702,OR,ACTIVE,28,8,Yes,Yes,7/22/2021
40883,McDonald's,20120 Pinebrook Blvd,Fast Food Restaurant,Bend,US,97702,OR,ACTIVE,28,10,Yes,Yes,8/31/2021
40884,Krystal,1555 Walton Way,Fast Food,Augusta,US,30904,GA,ACTIVE,23,9,Yes,Yes,3/7/2021
40885,Krystal,3403 Wrightsboro Road,Fast Food,Augusta,US,30909,GA,ACTIVE,29,15,Yes,Yes,9/23/2021
40886,Krystal,3116 Washington Road,Fast Food,Augusta,US,30909,GA,ACTIVE,35,12,Yes,Yes,11/22/2021
40887,McDonald's,645 Marine Dr,Fast Food Restaurants,Astoria,US,97103,OR,ACTIVE,32,14,Yes,Yes,8/21/2021
40888,McDonald's,645 Marine Dr,Fast Food,Astoria,US,97103,OR,ACTIVE,33,10,Yes,Yes,2/27/2021
40889,McDonald's,3232 Pacific Blvd SE,Fast food restaurants,Albany,US,97321,OR,ACTIVE,38,8,Yes,Yes,9/19/2021
40890,Krystal,505 N State Road 19,Fast Food,Palatka,US,32177,FL,ACTIVE,27,5,Yes,Yes,1/23/2021
40891,Krystal,5660 N 9th Ave,Fast Food Restaurant,Pensacola,US,32504,FL,ACTIVE,21,14,Yes,Yes,4/28/2021
40892,McDonald's,526 E 2nd St,Fast Food,Winner,US,57580,SD,ACTIVE,21,5,Yes,Yes,11/13/2021
40893,Krystal,337 Park Ave,Fast Food Restaurant,Orange Park,US,32073,FL,ACTIVE,27,6,Yes,Yes,12/8/2021
40894,Krystal,6663 Carolina Street,Fast Food,Milton,US,32570,FL,ACTIVE,39,6,Yes,Yes,11/16/2021
40895,McDonald's,702 N Dakota St,Fast Food Restaurants,Vermillion,US,57069,SD,ACTIVE,28,10,Yes,Yes,10/13/2021
40896,McDonald's,3209 S Louise Ave,Fast Food Restaurant,Sioux Falls,US,57106,SD,DELETED,39,13,Yes,Yes,7/27/2021
40897,McDonald's,820 35th Cir SE,Fast Food Restaurants,Watertown,US,57201,SD,ACTIVE,25,6,Yes,Yes,11/11/2021
40898,Krystal,5814 Normandy Blvd,Fast Food,Jacksonville,US,32205,FL,DELETED,25,10,Yes,Yes,4/15/2021
40899,Krystal,1263 Highway 231 S,Fast Food,Troy,US,36081,AL,ACTIVE,39,9,Yes,Yes,12/6/2021
40900,McDonald's,131 Ryan Rd,Fast Food Restaurant,Spearfish,US,57783,SD,ACTIVE,29,9,Yes,Yes,10/19/2021
40901,Krystal,4585 San Juan Avenue,Fast Food,Jacksonville,US,32210,FL,DELETED,24,12,Yes,Yes,2/3/2021
40902,Garden Catering,314 Westport Ave,Fast Food Restaurant,Norwalk,US,6851,CT,ACTIVE,20,9,Yes,Yes,4/30/2021
40903,Krystal,5650 Atlanta Hwy,Fast Food Restaurant,Montgomery,US,36117,AL,ACTIVE,38,6,Yes,Yes,6/10/2021
40904,McDonald's,3101 E 26th St,Fast Food Restaurant,Sioux Falls,US,57103,SD,ACTIVE,21,5,Yes,Yes,1/18/2021
40905,McDonald's,4000 W 41st St,Fast Food Restaurant,Sioux Falls,US,57106,SD,ACTIVE,31,13,Yes,Yes,4/22/2021
40906,McDonald's,2223 W Main St,Fast Food,Rapid City,US,57702,SD,ACTIVE,37,7,Yes,Yes,4/3/2021
40907,McDonald's,1200 N Lacrosse St,Fast Food Restaurant,Rapid City,US,57701,SD,ACTIVE,30,11,Yes,Yes,4/1/2021
40908,McDonald's,3919 Cheyenne Blvd,Fast Food,Rapid City,US,57703,SD,ACTIVE,31,15,Yes,Yes,4/15/2021
40909,Round Table Pizza,32525 Golden Lantern St Ste B,Fast Food,Dana Point,US,92629,CA,ACTIVE,39,12,Yes,Yes,7/21/2021
40910,Pizza Hut,34119 Pacific Coast Hwy,Fast Food,Dana Point,US,92629,CA,ACTIVE,28,5,Yes,Yes,5/1/2021
40911,McDonald's,610 W Sioux Ave,Fast Food,Pierre,US,57501,SD,ACTIVE,31,7,Yes,Yes,5/20/2021
40912,McDonald's,200 S Main St,Fast Food Restaurant,Chamberlain,US,57325,SD,ACTIVE,27,14,Yes,Yes,10/19/2021
40913,Taco Bell,4817 Highway 29 S,Fast Food Restaurant and Mexican Restaurant,Alexandria,US,56308,MN,ACTIVE,20,11,Yes,Yes,3/30/2021
40914,McDonald's,1605 6th St,Fast Food Restaurants,Brookings,US,57006,SD,ACTIVE,40,11,Yes,Yes,1/23/2021
40915,A's Ace Burgers,34344 Pacific Coast Hwy,Burger Joint and Fast Food Restaurant,Dana Point,US,92629,CA,ACTIVE,39,12,Yes,Yes,11/6/2021
40916,Taco Bell,7295 University Ave NE,Fast Food,Minneapolis,US,55432,MN,ACTIVE,38,6,Yes,Yes,10/13/2021
40917,Hardee's,526 N Line St,Fast Food Restaurant,Columbia City,US,46725,IN,ACTIVE,39,7,Yes,Yes,7/18/2021
40918,Taco Bell,975 W 78th St,Fast Food Restaurant and Mexican Restaurant,Chanhassen,US,55317,MN,ACTIVE,26,14,Yes,Yes,8/1/2021
40919,Taco Bell,9230 Lyndale Ave S,Fast Food Restaurants,Minneapolis,US,55420,MN,ACTIVE,24,13,Yes,Yes,1/9/2021
40920,Hardee's,1835 E Sangamon Ave,Fast Food Restaurants,Springfield,US,62702,IL,ACTIVE,39,5,Yes,Yes,6/21/2021
40921,Hardee's,503 1st Ave,Fast Food Restaurants,Rock Falls,US,61071,IL,ACTIVE,33,11,Yes,Yes,7/26/2021
40922,Taco Bell,4141 Mormon Coulee Ct,Fast Food Restaurant,La Crosse,US,54601,WI,DELETED,22,14,Yes,Yes,10/28/2021
40923,Hardee's,326 S Century Blvd,Fast Food,Rantoul,US,61866,IL,ACTIVE,26,15,Yes,Yes,1/30/2021
40924,Taco Bell,291 County Road 10 Ne,Fast Food Restaurant,Minneapolis,US,55434,MN,ACTIVE,27,14,Yes,Yes,2/22/2021
40925,Taco Bell,1940 Suburban Ave,Fast Food Restaurant,Saint Paul,US,55119,MN,ACTIVE,34,7,Yes,Yes,1/31/2021
40926,Taco Bell,215 E Lake St,Fast Food Restaurant,Minneapolis,US,55408,MN,ACTIVE,20,6,Yes,Yes,8/12/2021
40927,Taco Bell,1901 Highway 13 W,Fast Food Restaurant and Mexican Restaurant Highland,Burnsville,US,55337,MN,ACTIVE,25,13,Yes,Yes,10/4/2021
40928,Jack in the Box,2101 Palos Verdes Dr N,Fast Food Restaurant,Lomita,US,90717,CA,ACTIVE,35,12,Yes,Yes,3/24/2021
40929,Taco Bell,1101 Larpenteur Ave W,Fast Food Restaurant,Saint Paul,US,55113,MN,ACTIVE,37,15,Yes,Yes,5/8/2021
40930,Hardee's,539 Woodlawn Rd,Fast Food Restaurant,Lincoln,US,62656,IL,ACTIVE,32,10,Yes,Yes,4/12/2021
40931,Hardee's,501 S Madison St,Fast Food,Lebanon,US,62254,IL,ACTIVE,38,14,Yes,Yes,12/5/2021
40932,Taco Bell,14040 Highway 13 S,Fast Food Restaurant,Savage,US,55378,MN,ACTIVE,20,8,Yes,Yes,10/20/2021
40933,Jack in the Box,205 Trask St,Fast Food Restaurants,Bakersfield,US,93314,CA,ACTIVE,32,8,Yes,Yes,12/13/2021
40934,Jack in the Box,20423 Avalon Blvd,Fast Food Restaurant,Carson,US,90746,CA,ACTIVE,29,8,Yes,Yes,6/20/2021
40935,Hardee's,619 S Galena Ave,Fast Food,Dixon,US,61021,IL,DELETED,30,8,Yes,Yes,4/15/2021
40936,Hardee's,1080 W Eldorado St,Fast Food,Decatur,US,62522,IL,ACTIVE,21,13,Yes,Yes,5/12/2021
40937,Jack in the Box,201 S Spruce Ave,Fast Food Restaurant,South San Francisco,US,94080,CA,ACTIVE,24,15,Yes,Yes,7/7/2021
40938,Jack in the Box,19586 Van Buren Blvd,Fast Food Restaurant,Riverside,US,92508,CA,DELETED,38,11,Yes,Yes,10/18/2021
40939,Jack in the Box,19090 Brookhurst St,Fast Food,Huntington Beach,US,92646,CA,ACTIVE,21,6,Yes,Yes,8/9/2021
40940,Jack in the Box,1923 Douglas Blvd,Fast Food Restaurant,Roseville,US,95661,CA,ACTIVE,21,12,Yes,Yes,3/9/2021
40941,Hardee's,805 Franklin St,Fast Food Restaurant,Waterloo,US,50703,IA,ACTIVE,20,11,Yes,Yes,7/29/2021
40942,Hardee's,118 W Highway 30,Fast Food Restaurants,Toledo,US,52342,IA,ACTIVE,24,5,Yes,Yes,10/5/2021
40943,Hardee's,118 W Highway 30,Fast Food Restaurant,Toledo,US,52342,IA,ACTIVE,20,15,Yes,Yes,1/12/2021
40944,Hardee's,905 E Washington St,Fast Food Restaurants,Mount Pleasant,US,52641,IA,ACTIVE,22,7,Yes,Yes,11/26/2021
40945,Hardee's,102 Highway 1 S,Fast Food Restaurant,Mount Vernon,US,52314,IA,ACTIVE,36,10,Yes,Yes,10/4/2021
40946,Hardee's,902 S Center St,Fast Food Restaurants,Marshalltown,US,50158,IA,ACTIVE,33,11,Yes,Yes,9/19/2021
40947,Hardee's,1002 W Pleasant St,Fast Food Restaurants,Knoxville,US,50138,IA,ACTIVE,28,6,Yes,Yes,1/18/2021
40948,Jack in the Box,18271 Gale Ave,Fast Food Restaurant,Rowland Heights,US,91748,CA,ACTIVE,24,5,Yes,Yes,11/20/2021
40949,Arby's,6945 Camino Arroyo,Fast Food Restaurants,Gilroy,US,95020,CA,ACTIVE,26,7,Yes,Yes,2/3/2021
40950,Hardee's,1019 West St,Fast Food Restaurants,Grinnell,US,50112,IA,ACTIVE,25,11,Yes,Yes,2/18/2021
40951,Jack in the Box,1814 2nd St,Fast Food Restaurant,San Rafael,US,94901,CA,ACTIVE,38,11,Yes,Yes,10/19/2021
40952,Pizza Hut,1336 W Rosecrans Ave,Fast Food,Gardena,US,90247,CA,ACTIVE,32,9,Yes,Yes,10/21/2021
40953,Arby's,3101 Princeton Rd,Fast Food Restaurants,Hamilton,US,45011,OH,DELETED,28,9,Yes,Yes,2/1/2021
40954,Baker's Drive Thru,8882 Sierra Ave,Fast Food Restaurant,Fontana,US,92335,CA,ACTIVE,36,5,Yes,Yes,4/15/2021
40955,Pizza Hut,9299 Sierra Ave,Fast Food Restaurants,Fontana,US,92335,CA,ACTIVE,32,15,Yes,Yes,9/2/2021
40956,Pizza Guys,3691 Thornton Ave,Fast Food,Fremont,US,94536,CA,ACTIVE,30,13,Yes,Yes,5/23/2021
40957,Arby's,1766 Highway 119 N,"Fast Food Restaurant, Sandwich Place, and American Restaurant",Ermine,US,41815,KY,ACTIVE,36,9,Yes,Yes,12/24/2021
40958,Arby's,1339 Us Hwy 68 S,Fast Food,Maysville,US,41056,KY,ACTIVE,25,7,Yes,Yes,7/5/2021
40959,Arby's,318 Southside Mall,"Fast Food Restaurant, Sandwich Place, and American Restaurant",South Williamson,US,41503,KY,ACTIVE,36,8,Yes,Yes,4/5/2021
40960,Chicago Pizza With A Twist,5560 E Kings Canyon Rd,Fast Food Restaurants,Fresno,US,93727,CA,ACTIVE,27,11,Yes,Yes,9/11/2021
40961,Arby's,20739 Hall Rd,Fast Food,Macomb,US,48044,MI,ACTIVE,24,6,Yes,Yes,6/21/2021
40962,Arby's,102 East Highway 16,Fast Food Restaurant,Oacoma,US,57365,SD,ACTIVE,27,5,Yes,Yes,8/16/2021
40963,Arby's,1500 South Willow St,Fast Food Restaurant,Manchester,US,3103,NH,ACTIVE,35,8,Yes,Yes,12/28/2021
40964,Arby's,709 S Park Dr,Fast Food,Broken Bow,US,74728,OK,ACTIVE,30,14,Yes,Yes,5/16/2021
40965,Arby's,830 Schuylkill Mall,Fast Food Restaurant,Frackville,US,17931,PA,ACTIVE,36,12,Yes,Yes,12/16/2021
40966,Arby's,41 E Stewart Ave,"Fast Food Restaurant, Sandwich Place, and American Restaurant",Medford,US,97501,OR,ACTIVE,39,13,Yes,Yes,9/20/2021
40967,Arby's,2303 Elmira St,Fast Food,Sayre,US,18840,PA,ACTIVE,37,14,Yes,Yes,12/26/2021
40968,Arby's,4675 Cleburne Blvd,"Fast Food Restaurant, Sandwich Place, and American Restaurant",Dublin,US,24084,VA,ACTIVE,27,12,Yes,Yes,4/25/2021
40969,Surfside Burger Shack,445 5th St,Fast Food Restaurants,Eureka,US,95501,CA,ACTIVE,36,10,Yes,Yes,6/24/2021
40970,Arby's,75 Market Street,Fast Food Restaurant,Gordonsville,US,22942,VA,ACTIVE,31,11,Yes,Yes,6/25/2021
40971,Arby's,16338 N Oracle Rd,Fast Food Restaurant,Tucson,US,85739,AZ,ACTIVE,27,6,Yes,Yes,1/24/2021
40972,Arby's,1003 Nw Washington Blvd,Fast Food,Hamilton,US,45013,OH,ACTIVE,34,11,Yes,Yes,11/11/2021
40973,Arby's,906 State Rd 28,"Fast Food Restaurant, Sandwich Place, and American Restaurant",Milford,US,45150,OH,ACTIVE,30,11,Yes,Yes,2/11/2021
40974,Arby's,6271 Glenway Ave,Fast Food Restaurants,Cincinnati,US,45211,OH,ACTIVE,31,7,Yes,Yes,5/20/2021
